,date,account_value
328,2021-06-25,1258100.9838164833
329,2021-06-26,1256741.2321761635
330,2021-06-27,1256741.2321761635
331,2021-06-28,1256741.2321761635
332,2021-06-29,1256483.09203563
333,2021-06-30,1262504.1050056007
334,2021-07-01,1265718.4247458961
335,2021-07-02,1276349.4859298256
336,2021-07-03,1267487.845110276
337,2021-07-04,1267487.845110276
338,2021-07-05,1267487.845110276
339,2021-07-06,1267487.845110276
340,2021-07-07,1272632.6119369057
341,2021-07-08,1263055.799597123
342,2021-07-09,1278057.0442374733
343,2021-07-10,1282179.6550429848
344,2021-07-11,1282179.6550429848
345,2021-07-12,1282179.6550429848
346,2021-07-13,1279572.5791762855
347,2021-07-14,1283317.8570998695
348,2021-07-15,1278224.148885331
349,2021-07-16,1268111.0654239357
350,2021-07-17,1244798.9605167625
351,2021-07-18,1244795.604080407
352,2021-07-19,1244792.2903707894
353,2021-07-20,1263783.3649477623
354,2021-07-21,1275311.9453336343
355,2021-07-22,1278624.6980984276
356,2021-07-23,1285783.3388231057
357,2021-07-24,1289663.5379388588
358,2021-07-25,1289663.5379388588
359,2021-07-26,1289663.5379388588
360,2021-07-27,1290103.9992082375
361,2021-07-28,1287115.519250657
362,2021-07-29,1290653.0838487404
363,2021-07-30,1285779.3892267006
364,2021-07-31,1280752.2595632523
365,2021-08-01,1280751.768745839
366,2021-08-02,1280751.2779284257
367,2021-08-03,1288430.7704855164
368,2021-08-04,1280539.593914624
369,2021-08-05,1291740.4150461701
370,2021-08-06,1296683.6808338591
371,2021-08-07,1295682.869304547
372,2021-08-08,1295680.467378785
373,2021-08-09,1295678.1099233252
374,2021-08-10,1297794.9262235116
375,2021-08-11,1304105.0180577706
376,2021-08-12,1311902.4164189766
377,2021-08-13,1315997.41833014
378,2021-08-14,1319590.551821656
379,2021-08-15,1319590.551821656
380,2021-08-16,1319590.551821656
381,2021-08-17,1316634.459055848
382,2021-08-18,1305713.1175407951
383,2021-08-19,1306163.8571108254
384,2021-08-20,1314433.8697592742
385,2021-08-21,1320735.186738286
386,2021-08-22,1320731.9695693634
387,2021-08-23,1320728.2434154327
388,2021-08-24,1315665.1533155106
389,2021-08-25,1317716.3951490181
390,2021-08-26,1315935.7426539315
391,2021-08-27,1319146.8784061782
392,2021-08-28,1317602.292241452
393,2021-08-29,1317601.4057646682
394,2021-08-30,1317600.000005906
395,2021-08-31,1318952.948356797
396,2021-09-01,1321084.0566880691
397,2021-09-02,1325940.111922368
398,2021-09-03,1323841.4225690048
399,2021-09-04,1311559.1284329575
400,2021-09-05,1311559.1284329575
401,2021-09-06,1311559.1284329575
402,2021-09-07,1311559.1284329575
403,2021-09-08,1309815.3493039291
404,2021-09-09,1296837.0802685898
405,2021-09-10,1286284.149810521
406,2021-09-11,1286210.577933995
407,2021-09-12,1286210.577933995
408,2021-09-13,1286210.577933995
409,2021-09-14,1275289.427482335
410,2021-09-15,1284737.1247403305
411,2021-09-16,1285027.0244748276
412,2021-09-17,1280115.2355267685
413,2021-09-18,1261564.8909527939
414,2021-09-19,1261564.8909527939
415,2021-09-20,1261564.8909527939
416,2021-09-21,1260182.0028531235
417,2021-09-22,1267512.062232701
418,2021-09-23,1292331.3032452744
419,2021-09-24,1297348.5761258285
420,2021-09-25,1297070.2473447006
421,2021-09-26,1297070.2473447006
422,2021-09-27,1297070.2473447006
423,2021-09-28,1283254.9377667587
424,2021-09-29,1286514.880958287
425,2021-09-30,1269481.4819485825
